,total_energy_Wh,average_power_W,maxPower,t0_900,t1_900
,13940,1681.994905,11000,32,67
,44929,5833.04122,11000,32,64
,20810,2294.658172,11000,32,69
,42200,7224.996433,11000,32,57
,5780,671.5290776,11000,32,68
,34740,3821.548616,11000,32,69
,47421,5022.524272,11000,32,71
,21271,2490.668401,11000,32,67
,23020,2907.585433,11000,32,65
,18970,1989.454365,11000,32,71
,47321,5484.020088,11000,32,67
,14220,2789.906807,11000,32,53
,21189,2157.922431,11000,32,72
,33810,3315.157293,11000,31,73
,6790,719.19501,11000,31,70
,8740,799.6950057,11000,31,76
,15830,1517.777719,11000,31,73
,8570,927.2940399,11000,31,69
,84380,11100.60296,11000,31,62
,9030,1560.933449,11000,31,55
,7260,747.3621,11000,30,70
,35360,3587.116409,11000,30,70
,30960,3493.370945,11000,29,65
,9910,1017.773086,11000,29,69
,59570,5316.376618,11000,28,74
,29031,3499.936372,11000,27,61
,38179,4365.115762,11000,27,63
,31780,4099.91041,11000,27,59
,29309,3126.293333,11000,25,64
,41659,10784.72602,11000,53,70
,23550,5599.735799,11000,51,68
,54610,10836.51196,11000,50,72
,37690,11029.42611,11000,49,64
,10880,3712.958574,11000,48,61
,16570,3189.946524,11000,47,69
,32550,7210.633192,11000,47,66
,11680,2973.271107,11000,44,61
,52510,10754.7363,11000,43,63
,15560,2805.428958,11000,41,64
,10970,3846.12388,11000,40,53
,30980,10452.4836,11000,40,53
,10610,5778.517398,11000,40,48
,33810,5544.137743,11000,39,65
,24890,3154.737176,11000,39,72
,26509,4283.129123,11000,39,65
,54171,7560.209343,11000,39,68
,19060,2614.540466,11000,39,69
,36830,5012.589316,11000,38,69
,6920,1007.76699,11000,38,66
,42110,4915.564202,11000,37,73
,14101,1974.161935,11000,37,67
,7640,1526.642984,11000,37,58
,6361,771.1081927,11000,37,71
,30310,4097.637914,11000,37,67
,27381,4387.394846,11000,37,63
,9330,1224.097088,11000,36,68
,43880,5269.112742,11000,36,71
,39750,9426.87747,11000,36,54
,16170,2281.839207,11000,36,66
,67981,9661.729175,11000,36,65
,9450,1411.618257,11000,36,64
,48269,5502.482584,11000,36,72
,10911,1304.450053,11000,36,70
,8420,2673.015873,11000,36,49
,6180,719.5808267,11000,35,71
,18601,3871.399665,11000,35,56
,33010,3944.370685,11000,35,70
,71690,8944.479102,11000,35,68
,22830,2773.62311,11000,35,69
,3440,460.0809897,11000,35,66
,47870,6819.897899,11000,35,64
,46451,5680.728335,11000,35,69
,20660,2476.888238,11000,35,69
,31040,3893.383506,11000,34,67
,29220,3620.94248,11000,34,68
,27289,2884.164171,11000,34,73
,62040,8955.252606,11000,34,63
,21931,3844.733382,11000,34,58
,5490,658.7560829,11000,34,68
,43820,6174.72992,11000,34,63
,8480,925.6519102,11000,33,71
,34180,3810.59738,11000,33,70
,11120,1107.477799,11000,33,74
,27559,3720.558014,11000,33,63
,34370,4366.909014,11000,33,65
,26171,8669.083548,11000,32,46
,39989,3969.022084,11000,32,74
,30890,3088.313708,11000,32,73
,38850,5106.988972,11000,32,64
,23220,2862.543661,11000,32,66
,39880,5654.732364,11000,32,61
,17490,1873.761271,11000,32,70
,5990,685.5943789,11000,32,68
,11260,1312.311826,11000,31,66
,35590,4445.508483,11000,31,64
,8861,902.0359688,11000,31,71
,8660,860.4548465,11000,30,72
,29709,3455.539401,11000,30,66
,9920,1219.630477,11000,30,63
,9000,919.0185789,11000,28,68
,42520,4828.312778,11000,28,64
,27680,5166.588894,11000,28,50
,18510,1897.866765,11000,27,67
,27140,2960.45814,11000,26,63
,9750,1186.412033,11000,25,59
,25510,9012.365064,11000,59,72
,36670,7109.651012,11000,52,74
,8740,1590.295679,11000,52,74
,3680,864.357017,11000,51,69
,50740,9941.980079,11000,48,70
,6330,2405.319823,11000,48,59
,7940,3062.68081,11000,47,58
,21129,7071.811082,11000,45,58
,57390,10142.56259,11000,45,68
,32700,10036.66127,11000,42,56
,54400,9061.632426,11000,41,66
,34220,5085.744953,11000,40,68
,39090,6838.23315,11000,40,64
,13590,2201.403888,11000,39,64
,27711,3244.109135,11000,38,73
,32149,3650.069383,11000,38,74
,2840,1380.315917,11000,38,47
,13910,2043.918367,11000,37,66
,36580,5077.81291,11000,37,66
,50000,6418.485237,11000,36,68
,6250,757.6522881,11000,36,70
,14110,1774.594746,11000,36,69
,59740,8180.13769,11000,36,66
,9890,1050.916497,11000,36,75
,20030,2513.086816,11000,36,69
,12991,1764.282481,11000,36,66
,15729,1941.718675,11000,35,69
,2450,2175.629008,11000,35,41
,36850,4370.572925,11000,35,70
,21440,3893.658881,11000,35,58
,10390,2631.119865,11000,35,52
,10770,2060.367733,11000,35,57
,10970,1657.447434,11000,35,62
,30710,6148.490073,11000,35,56
,32330,3838.780962,11000,35,69
,10670,1153.548155,11000,35,73
,15500,1527.010016,11000,35,76
,48920,6386.422977,11000,35,66
,10110,1265.023809,11000,34,67
,22090,2390.620773,11000,34,72
,36990,4297.553734,11000,34,70
,6559,792.5485852,11000,34,68
,23140,2662.490412,11000,34,70
,6820,781.6618911,11000,34,70
,23440,2692.96314,11000,34,70
,33180,4554.911531,11000,34,64
,12670,4086.364451,11000,33,47
,18199,2332.291481,11000,33,66
,14940,2351.624328,11000,33,60
,54060,4948.787062,11000,33,78
,45900,4968.578044,11000,33,71
,52310,10809.71242,11000,33,53
,5660,853.1234299,11000,33,61
,16730,1999.070632,11000,33,67
,8230,1838.307377,11000,33,52
,30740,3651.795143,11000,32,67
,74250,9198.843692,11000,32,65
,9480,999.4435822,11000,32,71
,11960,1369.465649,11000,32,68
,15730,1741.328413,11000,32,69
,9119,2283.555927,11000,31,48
,6240,740.5551526,11000,31,66
,59460,5595.065084,11000,31,74
,7170,780.0543971,11000,31,68
,22710,4858.908832,11000,30,50
,33870,3803.36255,11000,30,67
,17180,2130.26556,11000,30,63
,9720,1161.020605,11000,30,64
,33439,4150.905141,11000,30,63
,55490,6565.568921,11000,30,64
,31930,3261.583861,11000,29,69
,27620,5005.386358,11000,29,52
,8890,903.4297812,11000,29,69
,9110,1031.580272,11000,29,65
,16140,5374.028857,11000,28,41
,52010,4933.234969,11000,28,71
,40560,4323.069635,11000,28,66
,33509,4101.887177,11000,27,61
,66309,6793.954918,11000,27,67
,31040,2767.584704,11000,27,72
,38570,4712.118641,11000,26,60
,52879,5373.427047,11000,25,65
,16160,6005.574481,11000,56,68
,29350,5949.324324,11000,53,73
,4810,1074.860335,11000,51,70
,27480,5296.498554,11000,50,72
,30750,6568.563461,11000,50,69
,22460,9089.028777,11000,49,60
,29810,5370.36481,11000,47,71
,14330,2764.630225,11000,47,69
,23780,3928.594374,11000,46,71
,39840,7337.016575,11000,46,69
,40070,7611.03783,11000,46,68
,39520,6028.474576,11000,44,72
,14300,10312.5,11000,43,50
,60160,8014.209591,11000,42,73
,61380,10254.68721,11000,42,67
,13920,2384.355522,11000,42,66
,38980,5617.838985,11000,41,70
,21050,9324.473976,11000,39,49
,33801,4334.696495,11000,39,71
,5370,838.1893861,11000,38,65
,37281,4705.381622,11000,38,71
,6930,2725.961538,11000,38,49
,52221,6959.449154,11000,37,68
,14910,2309.042416,11000,37,64
,28200,4067.144746,11000,37,65
,44549,5885.156508,11000,35,66
,53610,10825.44312,11000,34,55
,41200,4306.74526,11000,34,73
,8180,1234.354697,11000,34,61
,6070,700.6540977,11000,34,69
,43530,3970.105391,11000,34,78
,17860,5204.468188,11000,33,48
,65590,8787.317182,11000,33,64
,22060,4835.068493,11000,33,52
,53950,6434.108527,11000,32,67
,32750,3515.41535,11000,32,71
,33150,3425.471454,11000,32,72
,9540,961.155267,11000,32,73
,8550,1023.713706,11000,32,67
,23110,2631.785398,11000,32,68
,17610,1851.464618,11000,32,71
,9070,1583.050519,11000,32,56
,6290,757.6538294,11000,31,66
,17260,1811.439566,11000,31,70
,43731,6451.850334,11000,31,59
,50700,5754.098361,11000,30,67
,28389,3655.75905,11000,30,62
,6380,1079.069767,11000,30,54
,32870,3341.201717,11000,30,70
,39570,4306.027447,11000,29,67
,9900,1136.370883,11000,29,65
,16800,6489.966735,11000,29,40
,25691,2527.25981,11000,29,71
,40580,3829.606522,11000,29,72
,33590,3016.539028,11000,27,72
,17240,1839.423846,11000,27,65
,14200,1552.006801,11000,26,63
,17240,2341.507583,11000,25,55
,9990,3364.265669,11000,55,67
,40650,10559.20341,11000,54,71
,27300,6622.19527,11000,49,66
,18211,2435.620612,11000,41,72
,58500,9563.598383,11000,41,66
,62430,11040.33011,11000,39,63
,12880,2377.358491,11000,39,62
,4300,543.8448567,11000,39,72
,26980,7817.142857,11000,39,54
,18030,7896.350365,11000,38,49
,29280,8218.306565,11000,38,53
,35039,9044.267584,11000,36,53
,33580,9088.639952,11000,36,52
,15320,6487.707329,11000,36,46
,8940,1056.460084,11000,34,69
,48260,5724.037955,11000,34,69
,5970,1631.147541,11000,34,49
,15800,2510.59322,11000,33,60
,38921,7643.641918,11000,33,55
,30850,3692.154255,11000,33,67
,58240,9922.104964,11000,33,57
,6720,893.3200399,11000,32,63
,9070,1014.88826,11000,32,69
,32151,6726.541524,11000,32,52
,25740,2861.589772,11000,32,69
,6820,805.5911015,11000,29,64
,9570,1412.951647,11000,29,57
,24019,7978.261672,11000,59,72
,3740,1352.078731,11000,56,69
,25880,4938.407718,11000,51,73
,8770,2847.402597,11000,48,61
,17431,3917.567736,11000,44,63
,26890,5961.204508,11000,43,62
,30610,10134.82939,11000,43,56
,11870,1854.768002,11000,42,68
,37060,4404.331177,11000,40,74
,57650,6519.035055,11000,37,73
,11420,1356.339283,11000,37,72
,27930,4251.141553,11000,37,64
,6120,1044.418109,11000,37,61
,21340,3675.789474,11000,37,61
,8680,1070.797067,11000,36,70
,39990,4309.267241,11000,36,75
,36230,4933.353506,11000,36,67
,7520,828.2445084,11000,36,74
,37880,4762.616561,11000,36,69
,9069,934.5470159,11000,36,76
,30090,3219.138187,11000,36,74
,36260,3631.144121,11000,36,77
,5880,1415.067852,11000,36,54
,1391,158.5687144,11000,36,72
,35951,3544.589598,11000,36,77
,26570,3023.039727,11000,36,72
,21740,2289.760094,11000,36,75
,24550,2926.296272,11000,35,70
,21440,2757.457754,11000,35,67
,7030,676.7749699,11000,35,78
,7730,815.1619896,11000,35,74
,50420,5448.520142,11000,35,73
,13710,1759.070497,11000,35,67
,26850,5112.933086,11000,35,57
,6380,2751.976995,11000,35,45
,21010,2235.502749,11000,35,73
,13599,1480.745266,11000,35,73
,24790,2553.257231,11000,35,75
,20010,2883.400712,11000,35,63
,9540,973.0832436,11000,34,75
,11590,1441.542289,11000,34,67
,8050,813.7020918,11000,34,75
,18100,1935.081519,11000,34,72
,17170,1848.00287,11000,34,72
,15109,2269.091819,11000,34,62
,15450,1559.33724,11000,34,75
,15270,1667.536249,11000,34,71
,3960,1506.658212,11000,34,45
,7690,834.6850785,11000,34,71
,9191,1179.425394,11000,34,66
,46170,4625.737504,11000,33,74
,9960,1016.470588,11000,33,74
,34600,3887.76179,11000,33,70
,19730,3757.300042,11000,33,55
,15000,3501.491376,11000,33,51
,12100,3573.420837,11000,33,47
,28950,3174.052079,11000,33,70
,37740,3916.179056,11000,33,72
,4210,488.1473847,11000,33,68
,25930,3424.23242,11000,32,64
,10160,1596.159721,11000,32,59
,30250,2510.952271,11000,32,81
,14810,1528.730359,11000,32,72
,42490,4551.687199,11000,32,70
,25329,2707.375297,11000,32,70
,9320,914.4975333,11000,32,73
,24301,3674.700718,11000,31,59
,8301,958.0840627,11000,31,67
,20720,2292.176265,11000,31,68
,10490,1208.177368,11000,31,67
,26581,3280.142598,11000,31,64
,16870,2540.981549,11000,31,59
,5970,574.8214716,11000,31,73
,17990,2323.288851,11000,31,63
,7990,1355.705331,11000,31,55
,17690,1912.83453,11000,30,68
,26170,4550.425039,11000,30,54
,14000,10497.81296,11000,30,36
,5580,793.1456548,11000,30,59
,43530,3670.062531,11000,29,78
,7410,873.7062754,11000,29,64
,19039,1728.72276,11000,29,74
,10220,2153.089888,11000,29,49
,10000,1243.437414,11000,29,62
,17860,1777.949838,11000,29,70
,31501,3207.115385,11000,28,68
,17170,2266.417336,11000,28,59
,22540,2232.542783,11000,28,69
,6080,618.6196371,11000,28,68
,13001,1366.209353,11000,27,66
,32060,2905.740181,11000,27,72
,9120,1121.656247,11000,26,60
,30470,2682.415083,11000,26,73
,5580,1235.196458,11000,26,45
,12380,2251.136478,11000,25,48
,16580,4208.418529,11000,25,42
,6060,494.9183303,11000,25,75
,23281,7023.514623,11000,57,72
,24410,10609.19957,11000,57,67
,9490,5440.993789,11000,55,63
,23070,10571.79226,11000,53,62
,29480,5405.592625,11000,51,74
,8230,2075.952915,11000,51,67
,31569,5569.089038,11000,46,70
,3900,948.2642172,11000,46,63
,8630,5204.891942,11000,44,52
,7980,1584.993103,11000,42,64
,26300,3522.583526,11000,41,71
,25001,3069.281135,11000,40,73
,32510,6563.99327,11000,40,60
,26200,3933.277731,11000,39,67
,5830,643.6852113,11000,39,76
,3040,1296.221722,11000,38,49
,23529,10808.26847,11000,38,48
,10671,4454.499072,11000,38,49
,13880,4525.677022,11000,38,52
,24510,2982.65896,11000,38,72
,13580,1973.120232,11000,38,67
,9049,957.3410133,11000,36,75
,48000,5218.0215,11000,36,74
,5290,633.8070356,11000,36,70
,19721,2844.716913,11000,36,64
,24820,3005.04473,11000,36,70
,11660,4204.326923,11000,36,48
,8570,993.0794734,11000,35,71
,60681,7211.051693,11000,35,70
,9950,913.0069075,11000,35,80
,19170,2109.42658,11000,35,73
,20800,4126.756682,11000,35,56
,10180,1114.05642,11000,35,73
,23310,3688.129038,11000,35,61
,30730,3399.754149,11000,35,72
,4740,2519.043401,11000,35,43
,9870,1155.399473,11000,34,70
,19800,2425.149701,11000,34,68
,40051,5438.017651,11000,34,65
,53660,6068.991517,11000,34,71
,13870,4210.473058,11000,34,48
,32100,4019.058881,11000,34,67
,34690,4282.275486,11000,34,68
,38860,5499.056604,11000,34,63
,41230,4574.757282,11000,34,71
,11461,1236.909794,11000,34,72
,5800,1656.87986,11000,33,48
,23511,3215.057358,11000,33,64
,5760,614.0906802,11000,33,72
,41230,4410.673957,11000,33,72
,7930,783.0165391,11000,33,74
,6520,886.572238,11000,33,63
,15090,1810.920728,11000,33,67
,2571,551.4537655,11000,32,52
,28880,3836.882312,11000,32,63
,18010,1903.30251,11000,32,71
,9860,926.8369105,11000,32,76
,13070,1501.244337,11000,32,68
,4951,6978.700078,11000,32,36
,45690,3870.576054,11000,32,80
,31190,4452.35735,11000,32,61
,5030,659.7442343,11000,32,63
,17260,2017.730151,11000,32,67
,11020,3380.080089,11000,32,46
,16460,3166.061124,11000,32,53
,2930,340.8407923,11000,32,67
,4069,1166.645428,11000,31,46
,37830,4525.42035,11000,31,66
,9030,983.5113303,11000,31,69
,4120,2686.469842,11000,31,38
,6859,811.3692373,11000,29,64
,9870,1009.317123,11000,29,69
,29479,3313.798595,11000,28,65
,9169,838.883806,11000,28,73
,21220,2419.229186,11000,28,64
,6250,592.7291886,11000,27,70
,60129,5737.04381,11000,26,69
,29720,2664.342456,11000,26,72
,17949,2429.461969,11000,26,56
,5520,1186.884071,11000,25,44
,31850,2971.775134,11000,25,69
,5580,2275.229358,11000,54,65
,19420,7864.116985,11000,54,65
,21160,4638.090599,11000,52,71
,6240,1688.134065,11000,51,67
,44600,10872.15601,11000,51,68
,30859,5784.857321,11000,51,73
,22500,3184.838596,11000,43,73
,9171,1446.973748,11000,41,67
,35110,4778.496087,11000,40,70
,12270,4094.549499,11000,39,52
,9660,1258.358663,11000,39,71
,41521,5988.125951,11000,39,67
,12170,1856.362019,11000,38,65
,14970,1663.538708,11000,37,74
,14450,6563.20969,11000,37,46
,20310,5540.35008,11000,36,52
,13030,2439.0599,11000,36,59
,2230,438.1139489,11000,36,57
,7340,923.6900059,11000,36,68
,16670,5176.572069,11000,35,49
,53560,6293.566602,11000,35,70
,9730,1081.244598,11000,35,72
,50750,5792.460607,11000,35,71
,26960,4139.554721,11000,35,62
,17960,5617.86428,11000,35,49
,25330,5225.673352,11000,35,55
,7219,823.3296373,11000,35,71
,19820,5514.917298,11000,35,50
,19800,4856.247445,11000,35,52
,20161,5237.75709,11000,35,51
,27730,4636.262307,11000,35,60
,20820,4660.614351,11000,34,53
,20840,3214.533613,11000,34,61
,6020,1456.941176,11000,34,52
,11720,1411.764706,11000,34,68
,26500,3573.569074,11000,34,65
,8690,1138.469377,11000,34,66
,9501,1859.295499,11000,34,55
,15890,1583.107323,11000,34,75
,9840,1171.777315,11000,34,68
,15580,3867.871181,11000,34,51
,6810,762.9064883,11000,34,70
,51040,5636.664826,11000,33,71
,6520,688.3890078,11000,33,72
,5700,738.4748264,11000,33,65
,2250,291.2935592,11000,33,65
,33701,4533.936246,11000,33,64
,15810,1706.115108,11000,33,71
,8020,790.9486891,11000,33,74
,8200,912.1245829,11000,33,70
,4050,3566.536204,11000,33,38
,5370,739.4148021,11000,33,63
,59850,7064.262295,11000,33,67
,10120,1098.242547,11000,33,70
,12169,1228.536975,11000,32,73
,6120,716.6509449,11000,32,67
,37250,4009.687836,11000,32,70
,5400,598.9093934,11000,32,69
,44560,4639.116227,11000,32,71
,15350,1691.408283,11000,31,69
,9200,2122.804769,11000,31,49
,20330,2711.871943,11000,31,62
,53540,5620.669544,11000,31,70
,7150,721.7766811,11000,31,71
,14250,1376.811594,11000,31,73
,6510,668.7401912,11000,31,71
,9430,996.3314061,11000,31,69
,7140,797.3941368,11000,30,67
,18400,2224.610425,11000,30,64
,6710,795.835667,11000,29,64
,2500,401.2125535,11000,29,55
,11239,1151.307515,11000,29,69
,49880,5135.79682,11000,29,69
,7959,916.9648286,11000,29,65
,42180,3778.347309,11000,29,74
,34800,2967.524931,11000,28,76
,7721,1161.634905,11000,28,56
,33170,3713.406101,11000,28,65
,8720,856.6984144,11000,28,70
,14959,1611.23777,11000,27,65
,30550,2751.081872,11000,27,72
,8960,1481.535918,11000,26,51
,7070,739.625712,11000,25,65
,5640,587.0074301,11000,25,64
,6170,1991.928975,11000,53,67
,12630,2697.917285,11000,53,73
,11479,5357.759627,11000,52,61
,36519,7103.712109,11000,51,73
,7111,1480.430257,11000,51,71
,37840,10767.84444,11000,50,65
,19220,3739.501702,11000,50,71
,25271,5620.982391,11000,48,67
,19510,4330.209618,11000,46,65
,16930,2446.433589,11000,43,72
,33660,6966.940723,11000,43,63
,25621,5144.205243,11000,43,64
,6780,3390.941928,11000,42,51
,34420,5055.362898,11000,41,69
,40650,11003.83487,11000,41,56
,41800,5720.80292,11000,39,69
,9760,1770.164744,11000,39,62
,7909,1467.195713,11000,39,61
,6530,770.7540984,11000,39,74
,27510,3331.628877,11000,39,73
,19590,2280.411304,11000,39,74
,14760,4469.341408,11000,39,53
,4390,749.3954194,11000,38,62
,6760,1785.342235,11000,37,53
,38630,5021.230503,11000,37,69
,18340,2143.705964,11000,37,72
,30840,4689.107573,11000,37,64
,19720,3401.955147,11000,37,61
,6479,768.9700646,11000,37,71
,28910,4836.245353,11000,36,61
,10680,1681.96334,11000,36,62
,5980,1662.393822,11000,36,51
,2510,294.8027797,11000,36,71
,8760,1231.297829,11000,36,65
,5910,1406.770696,11000,36,53
,41611,5862.309709,11000,36,65
,52010,5769.095671,11000,35,72
,43961,5743.40773,11000,35,67
,15530,2022.354856,11000,35,67
,41780,4677.447444,11000,34,71
,32360,4196.541787,11000,34,66
,22000,2908.129544,11000,34,66
,3100,1565.217391,11000,34,43
,6290,742.1828909,11000,34,69
,42950,5147.822613,11000,34,69
,14160,4232.129514,11000,34,49
,4290,506.9091148,11000,34,69
,50880,5428.647639,11000,34,73
,22360,2561.690481,11000,34,70
,50310,5428.648503,11000,34,72
,52320,5917.064589,11000,34,70
,45540,5187.772926,11000,34,70
,24980,2629.858166,11000,34,73
,8450,978.103598,11000,33,69
,9350,2451.923077,11000,33,50
,8320,786.5339671,11000,33,77
,36700,4229.464114,11000,33,69
,39350,4389.69973,11000,33,70
,12079,3344.439317,11000,33,49
,8240,3053.108275,11000,33,45
,9960,4313.763234,11000,33,44
,42481,4538.164337,11000,33,72
,57790,5833.445491,11000,33,74
,11060,3993.580742,11000,33,45
,4319,836.4751453,11000,33,55
,7630,1134.947525,11000,33,61
,20250,2297.655068,11000,33,69
,36950,4969.55206,11000,33,63
,16801,1969.059478,11000,32,68
,39670,3888.792071,11000,32,74
,14590,1533.816143,11000,32,71
,32580,3651.21564,11000,32,69
,7110,1165.679934,11000,32,57
,21750,2576.420651,11000,31,66
,10180,1029.553882,11000,31,72
,20240,4472.928177,11000,31,50
,34080,4233.686463,11000,30,64
,29920,2892.296125,11000,30,73
,6110,703.3768227,11000,30,66
,39500,3213.414083,11000,29,80
,23770,2355.279093,11000,29,70
,29370,2994.222927,11000,29,69
,9940,1155.739293,11000,29,64
,38749,4333.12832,11000,28,65
,27330,2423.528832,11000,28,74
,5890,486.2187572,11000,28,77
,11111,1393.811415,11000,27,60
,20610,2694.606864,11000,27,59
,35351,3177.459303,11000,26,72
,51360,5218.775579,11000,26,66
,30610,5007.315854,11000,25,50
,11950,2357.001972,11000,52,73
,9011,3526.810176,11000,44,56
,9940,4474.11853,11000,40,50
,23821,5095.09833,11000,39,59
,15160,4746.151839,11000,39,53
,11530,1828.626812,11000,39,65
,44520,6822.407628,11000,38,65
,36449,5360.366028,11000,38,66
,14700,4527.720739,11000,38,52
,2299,1463.036945,11000,38,45
,16820,4060.35003,11000,38,56
,18140,5477.145014,11000,38,52
,14530,4622.889969,11000,38,51
,18870,3077.327293,11000,38,63
,7769,1264.279902,11000,38,63
,5010,1342.463714,11000,37,53
,17820,4273.9507,11000,37,55
,27240,4352.403355,11000,37,63
,20520,4121.171548,11000,37,58
,9690,1843.763214,11000,37,59
,34290,4215.551685,11000,37,70
,17230,4764.0553,11000,37,52
,58320,6829.039813,11000,36,71
,29851,5837.874837,11000,36,57
,40280,10741.33333,11000,35,51
